Protocol_ID,Results_ID,Assay,Cell_source,Cell_bank,Cell_authentication,Cell_mycoplasma,Control_description,Abeta_sequence,Abeta_origin,Abeta_species,Abeta_aggregation,Single_exposure,Duration_hours,Concentration_uM,Passage_number,N_cells,N_cells_unit,N_cells_volume,Plate_size,Culture_medium,Medium_supplements,Serum_type,Serum_concentration,Diferentiation_method,Diferentiation_duration_days,Differentiation_medium,Differentiation_serum_type,Differentiation_serum_concentration,Differentiation_supplements,Differentiation_protocol,OBS
315,253,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,No differentiation,,,,,,,
316,254,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,No differentiation,,,,,,,
317,255,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,No differentiation,,,,,,,
318,257,MTT,Cell bank,"A.T.C.C., Manassas, VA",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,200.000,Grown until 80% confluence for a maximum of 20 passages,2000000,cells,200.0,96,DMEM F-12 Ham with 25 mM HEPES and NaHCO3,10% FBS 1.0 mM glutamine and antibiotics,PBS,100 μL per well,No differentiation,,,,,,,
319,261,MTT,Cell bank,"European Collection of Cell Cultures, Porton Down, U.K.",No,No,Vehicle,1-40,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,Cells were used for a maximum of 20 passages.,15000,cells/well,100.0,96,Dulbecco's MEM/Nutrient Mix F-12 (1:1),"1% penicillin-streptomycin, 15% fetal calf serum, 1% minimal essential medium amino acid supplement, and 2 mM freshly prepared glutamine",OPTI-MEM (Gibco BRL),100 μL per well,No differentiation,,,,,,,
320,262,MTT,Cell bank,"European Collection of Cell Cultures, Porton Down, U.K.",No,No,Vehicle,1-40,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,Cells were used for a maximum of 20 passages.,15000,cells/well,100.0,96,Dulbecco's MEM/Nutrient Mix F-12 (1:1),"1% penicillin-streptomycin, 15% fetal calf serum, 1% minimal essential medium amino acid supplement, and 2 mM freshly prepared glutamine",OPTI-MEM (Gibco BRL),100 μL per well,No differentiation,,,,,,,
321,263,MTT,Cell bank,"European Collection of Cell Cultures, Porton Down, U.K.",No,No,Vehicle,1-40,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,Cells were used for a maximum of 20 passages.,15000,cells/well,100.0,96,Dulbecco's MEM/Nutrient Mix F-12 (1:1),"1% penicillin-streptomycin, 15% fetal calf serum, 1% minimal essential medium amino acid supplement, and 2 mM freshly prepared glutamine",OPTI-MEM (Gibco BRL),100 μL per well,No differentiation,,,,,,,
322,265,MTT,Cell bank,"European Collection of Cell Cultures, Porton Down, U.K.",No,No,Vehicle,1-40,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,Cells were used for a maximum of 20 passages.,15000,cells/well,100.0,96,Dulbecco's MEM/Nutrient Mix F-12 (1:1),"1% penicillin-streptomycin, 15% fetal calf serum, 1% minimal essential medium amino acid supplement, and 2 mM freshly prepared glutamine",OPTI-MEM (Gibco BRL),100 μL per well,No differentiation,,,,,,,
323,266,MTT,Cell bank,"European Collection of Cell Cultures, Porton Down, U.K.",No,No,Vehicle,1-40,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,Cells were used for a maximum of 20 passages.,15000,cells/well,100.0,96,Dulbecco's MEM/Nutrient Mix F-12 (1:1),"1% penicillin-streptomycin, 15% fetal calf serum, 1% minimal essential medium amino acid supplement, and 2 mM freshly prepared glutamine",OPTI-MEM (Gibco BRL),100 μL per well,No differentiation,,,,,,,
324,267,MTT,Cell bank,"European Collection of Cell Cultures, Porton Down, U.K.",No,No,Vehicle,1-40,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,Cells were used for a maximum of 20 passages.,15000,cells/well,100.0,96,Dulbecco's MEM/Nutrient Mix F-12 (1:1),"1% penicillin-streptomycin, 15% fetal calf serum, 1% minimal essential medium amino acid supplement, and 2 mM freshly prepared glutamine",OPTI-MEM (Gibco BRL),100 μL per well,No differentiation,,,,,,,
325,269,MTT,Cell bank,"European Collection of Cell Cultures, Porton Down, U.K.",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,Cells were used for a maximum of 20 passages.,15000,cells/well,100.0,96,Dulbecco's MEM/Nutrient Mix F-12 (1:1),"1% penicillin-streptomycin, 15% fetal calf serum, 1% minimal essential medium amino acid supplement, and 2 mM freshly prepared glutamine",OPTI-MEM (Gibco BRL),100 μL per well,No differentiation,,,,,,,
326,270,MTT,Cell bank,"European Collection of Cell Cultures, Porton Down, U.K.",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,Cells were used for a maximum of 20 passages.,15000,cells/well,100.0,96,Dulbecco's MEM/Nutrient Mix F-12 (1:1),"1% penicillin-streptomycin, 15% fetal calf serum, 1% minimal essential medium amino acid supplement, and 2 mM freshly prepared glutamine",OPTI-MEM (Gibco BRL),100 μL per well,No differentiation,,,,,,,
327,271,MTT,Cell bank,"European Collection of Cell Cultures, Porton Down, U.K.",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,Cells were used for a maximum of 20 passages.,15000,cells/well,100.0,96,Dulbecco's MEM/Nutrient Mix F-12 (1:1),"1% penicillin-streptomycin, 15% fetal calf serum, 1% minimal essential medium amino acid supplement, and 2 mM freshly prepared glutamine",OPTI-MEM (Gibco BRL),100 μL per well,No differentiation,,,,,,,
328,272,MTT,Cell bank,"European Collection of Cell Cultures, Porton Down, U.K.",No,No,Vehicle,1-42,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,Cells were used for a maximum of 20 passages.,15000,cells/well,100.0,96,Dulbecco's MEM/Nutrient Mix F-12 (1:1),"1% penicillin-streptomycin, 15% fetal calf serum, 1% minimal essential medium amino acid supplement, and 2 mM freshly prepared glutamine",OPTI-MEM (Gibco BRL),100 μL per well,No differentiation,,,,,,,
329,298,MTT,Cell bank,"ECACC, UK",No,No,Vehicle,1-42,Unclear,Unclear,Fibers,"Yes, single",48.0,40.000, Incubated overnight at 37 °C,10000,cells/well,,96,Roswell Park Memorial Institute 1640 medium,10% fetal bovine serum,DMSO,200 μL per well,No differentiation,,,,,,,
333,319,MTT,Cell bank,"ATCC (Manassas, VA, USA)",No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,20.000,Cultured cells were plated into 96-well plates (2 × 104 cells/well),20000,cells/well,,96,Dulbecco's Modified Eagle Medium,"10% of fetal bovine serum, 1% of penicillin-streptomycin, and 2 mM of L-glutamine",DMSO,,No differentiation,,,,,,,
334,336,MTT,Donation,,No,No,Vehicle,1-40,Unclear,Unclear,Oligomers,"Yes, single",24.0,100.000,,100000,cells/well,,96,minimum essential medium (MEM),"10% (v/v) fetal bovine serum (FBS), 3 mM L-glutamine, 100 U/mL penicillin, 100 μg/mL streptomycin, and 2.5 μg/mL amphotericin B (fungizone)",,,No differentiation,,,,,,,
335,339,MTT,Cell bank,"Cell Bank of the Chinese Academy of Sciences (Shanghai, China)",No,No,Vehicle,42,Unclear,Unclear,Fibers,"Yes, single",24.0,25.000,,5000,cells/well,,96,DMEM medium,"20% FBS, 2 mM l-glutamine, 100 U/mL penicillin and 100 µg/mL streptomycin",DMSO,100uL,No differentiation,,,,,,,
336,341,MTT,Donation,,No,No,Unclear,42,synthetic,Human,Fibers,"Yes, single",24.0,25.000,"For the cytotoxicity assay, cells were incubated for 24 h",10000,cells/well,90.0,6,minimal essential medium (MEM) and Ham's modification of F-12 ,"18% fetal bovine serum (FBS), 1% l-glutamine (3.6 mM), and 1% penicillin/streptomycin antibiotics",,,No differentiation,,,,,,,
337,345,MTT,Unclear,,No,No,Vehicle,42,Unclear,Unclear,Unclear,"Yes, single",24.0,10.000,to split sub-confluent cultures (70–80% confluence) cells were seeded at 103–104 viable cells per cm2 and trypsinized using 0.25% solution.,40000,cells/mL,100.0,24,Ham's F12/minimum essential medium,"2 × 10−3 M L-glutamine (Gibco BRL), 1% non-essential amino acids (NEAA, Gibco BRL), and 15% fetal bovine serum (FBS, Gibco BRL)",DMSO,2 × 10−3 M,No differentiation,,,,,,,
338,347,MTT,Donation,,No,No,Vehicle,1-42,synthetic,Human,Oligomers,"Yes, single",24.0,25.000,"The cells were cultured for 6–7 days under non-differentiated conditions, until a confluence of 70–80% was achieved.",100000,cells/well,,96,Dulbecco's Modified Eagle's Medium:Ham's F12 (DMEM:F12; 1:1),"365 μg/ml l-glutamine, 50 μg/ml gentamicin and 10% (v/v) fetal bovine serum (FBS)",FBS,10% v/v,No differentiation,,,,,,,
339,359,MTT,Unclear,,No,No,Vehicle,40,synthetic,Unclear,Monomers,"Yes, single",16.0,20.000,,20000,cell/well,,96,DMEM and Ham’s F12,10% (v/v) FBS and 1% antibiotics,DMSO,0.3%,No differentiation,,,,,,,
340,320,MTT,Cell bank,"ATCC (Manassas, VA, USA)",No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,30.000,Cultured cells were plated into 96-well plates (2 × 104 cells/well),20000,cells/well,,96,Dulbecco's Modified Eagle Medium,"10% of fetal bovine serum, 1% of penicillin-streptomycin, and 2 mM of L-glutamine",DMSO,,No differentiation,,,,,,,
341,321,MTT,Cell bank,"ATCC (Manassas, VA, USA)",No,No,Vehicle,1-42,Unclear,Unclear,Unclear,"Yes, single",48.0,20.000,Cultured cells were plated into 96-well plates (2 × 104 cells/well),20000,cells/well,,96,Dulbecco's Modified Eagle Medium,"10% of fetal bovine serum, 1% of penicillin-streptomycin, and 2 mM of L-glutamine",DMSO,,No differentiation,,,,,,,
342,322,MTT,Cell bank,"European  Collection  of  Cell  Cultures  (Porton  Down,  UK)",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,0.600,Cells were seeded to reach 50-70% confluence at the time of addition of samples.,,,,96,,,DMSO,,No differentiation,,,,,,,
343,323,MTT,Cell bank,"European  Collection  of  Cell  Cultures  (Porton  Down,  UK)",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,1.200,Cells were seeded to reach 50-70% confluence at the time of addition of samples.,,,,96,,,DMSO,,No differentiation,,,,,,,
344,324,MTT,Cell bank,"European  Collection  of  Cell  Cultures  (Porton  Down,  UK)",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,2.500,Cells were seeded to reach 50-70% confluence at the time of addition of samples.,,,,96,,,DMSO,,No differentiation,,,,,,,
345,325,MTT,Cell bank,"European  Collection  of  Cell  Cultures  (Porton  Down,  UK)",No,No,Vehicle,1-42,synthetic,Unclear,Oligomers,"Yes, single",24.0,5.000,Cells were seeded to reach 50-70% confluence at the time of addition of samples.,,,,96,,,DMSO,,No differentiation,,,,,,,
346,326,MTT,Cell bank,"European  Collection  of  Cell  Cultures  (Porton  Down,  UK)",No,No,Vehicle,1-42,synthetic,Unclear,Fibers,"Yes, single",24.0,0.600,Cells were seeded to reach 50-70% confluence at the time of addition of samples.,,,,96,,,DMSO,,No differentiation,,,,,,,
347,327,MTT,Cell bank,"European  Collection  of  Cell  Cultures  (Porton  Down,  UK)",No,No,Vehicle,1-42,synthetic,Unclear,Fibers,"Yes, single",24.0,1.200,Cells were seeded to reach 50-70% confluence at the time of addition of samples.,,,,96,,,DMSO,,No differentiation,,,,,,,
348,328,MTT,Cell bank,"European  Collection  of  Cell  Cultures  (Porton  Down,  UK)",No,No,Vehicle,1-42,synthetic,Unclear,Fibers,"Yes, single",24.0,2.500,Cells were seeded to reach 50-70% confluence at the time of addition of samples.,,,,96,,,DMSO,,No differentiation,,,,,,,
349,330,MTT,Cell bank,"European  Collection  of  Cell  Cultures  (Porton  Down,  UK)",No,No,Vehicle,1-42,synthetic,Unclear,Fibers,"Yes, single",24.0,5.000,Cells were seeded to reach 50-70% confluence at the time of addition of samples.,,,,96,,,DMSO,,No differentiation,,,,,,,
