Outcomes ID,Screening ID,Método,Figura,Grupos,Observações gerais da figura ou desfecho
366,171,1.1 - Ensaio de redução de MTT e análogos,4,"Control vs. 30 nM Abeta 1-42, monomer (1a e 3a barras)",% iMTT (relative to control).
367,171,1.1 - Ensaio de redução de MTT e análogos,4,Control vs. 30 nM Abeta 1-42 oligomer + 30 nM Abeta 1-42 monomer (1a e 4a barras),% iMTT (relative to control).
368,173,1.1 - Ensaio de redução de MTT e análogos,2C,"Control vs. 10 uM Abeta 1-42, 24 h (1a e 2a barras)",MTT
369,173,2.2 - Marcadores diretos de apoptose,2E,"Control vs. 10 uM Abeta 1-42, 24 h (1a e 2a barras)","annexin V-FITC
assay. The apoptosis of cells was detected by flow cytometry. "
370,182,1.1 - Ensaio de redução de MTT e análogos,1A,"Control (eixo da ordenada) vs. 1 uM Abeta 1-42 ""undifferentiated cells"" (1a barra)",MTT
371,182,1.1 - Ensaio de redução de MTT e análogos,1A,"Control (eixo da ordenada) vs. 5 uM Abeta 1-42 ""undifferentiated cells"" (3a barra)",MTT
372,182,1.1 - Ensaio de redução de MTT e análogos,1A,"Control (eixo da ordenada) vs. 10 uM Abeta 1-42 ""undifferentiated cells"" (5a barra)",MTT
373,182,1.1 - Ensaio de redução de MTT e análogos,1A,"Control (eixo da ordenada) vs. 15 uM Abeta 1-42 ""undifferentiated cells"" (7a barra)",MTT
374,182,1.1 - Ensaio de redução de MTT e análogos,1A,"Control (eixo da ordenada) vs. 1 uM Abeta 1-42 ""differentiated cells"" (2a barra)",MTT
375,182,1.1 - Ensaio de redução de MTT e análogos,1A,"Control (eixo da ordenada) vs. 5 uM Abeta 1-42 ""differentiated cells"" (4a barra)",MTT
376,182,1.1 - Ensaio de redução de MTT e análogos,1A,"Control (eixo da ordenada) vs. 10 uM Abeta 1-42 ""differentiated cells"" (6a barra)",MTT
377,182,1.1 - Ensaio de redução de MTT e análogos,1A,"Control (eixo da ordenada) vs. 15 uM Abeta 1-42 ""differentiated cells"" (8a barra)",MTT
378,182,1.1 - Ensaio de redução de MTT e análogos,2A,"Control (eixo da ordenada) vs. 10 uM Abeta 1-42 ""undifferentiated cells"", 48 h (1a barra)",MTT
379,182,1.1 - Ensaio de redução de MTT e análogos,2A,"Control (eixo da ordenada) vs. 10 uM Abeta 1-42 ""undifferentiated cells"", preincubated for 24 h (2a barra)",MTT
380,182,2.3 - Marcadores de morte celular (outros),4,"Control vs. 10 uM Abeta 1-42, 48 h (setas, 1o e 2o histogramas)",Apoptosis was determined by flow cytometry
381,183,1.1 - Ensaio de redução de MTT e análogos,1,Control vs. 10 uM Abeta 1-42 (1a e 2a barras),MTT
382,170,2.2 - Marcadores diretos de apoptose,3C,"None  vs. 5 uM Abeta ?, 24 h (1a e 2a barras)",Caspase-3 activity
383,101,2.2 - Marcadores diretos de apoptose,3B,"Control  vs.  1 uM Abeta 1-42, 24 h (1a e 2a barras)",TUNEL
384,101,1.1 - Ensaio de redução de MTT e análogos,3C,"Control  vs.  1 uM Abeta 1-42, 24 h (1a e 2a barras)",Cell viability using CCK-8
385,101,2.2 - Marcadores diretos de apoptose,3D,"Control  vs.  1 uM Abeta 1-42, 24 h (5a e 6a barras)","Cleaved 
caspase-3"
386,101,2.2 - Marcadores diretos de apoptose,3D,"Control  vs.  1 uM Abeta 1-42, 24 h (13a e 14a barras)","Cleaved 
caspase-9"
387,118,2.2 - Marcadores diretos de apoptose,9A,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 2a barras)","Grafico ao lado do western blotting. Ratio of cleaved caspase-3/beta actina
"
388,118,2.2 - Marcadores diretos de apoptose,9A,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 2a barras)",1o grafico abaixo do western blotting. Ratio of cytochrome C/COX IV. Mitochondrial fraction
389,118,2.2 - Marcadores diretos de apoptose,9A,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 2a barras)",2o grafico abaixo do western blotting. Ratio of cytochrome C/beta actin. Cytosolic fraction
390,118,2.2 - Marcadores diretos de apoptose,9A,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 2a barras)",3o grafico abaixo do western blotting. Ratio of caspase-9/beta actin. 
391,118,2.2 - Marcadores diretos de apoptose,9A,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 2a barras)",4o grafico abaixo do western blotting. Ratio of cleaved caspase-9/beta actin. 
392,118,3.4 - Estresse oxidativo (outros),10B,"Control vs. 5uM Abeta 1-42 oligomérico, 24 h (1a e 2a barras)",ATP content (fold change)
393,186,1.1 - Ensaio de redução de MTT e análogos,2A (Left panel),"Control vs. 0.1uM Abeta 1-42monomérico, 24 h (1a e 2a barras)",WST
394,186,1.1 - Ensaio de redução de MTT e análogos,2A  (Left panel),"Control vs. 1uM Abeta 1-42monomérico, 24 h (1a e 3a barras)",WST
395,186,1.1 - Ensaio de redução de MTT e análogos,2A  (Left panel),"Control vs. 10uM Abeta 1-42monomérico, 24 h (1a e 4a barras)",WST
396,186,1.1 - Ensaio de redução de MTT e análogos,2A  (Central panel),"Control vs. 0.1uM Abeta 1-42oligomérico, 24 h (1a e 2a barras)",WST
397,186,1.1 - Ensaio de redução de MTT e análogos,2A  (Central panel),"Control vs. 1uM Abeta 1-42oligomérico, 24 h (1a e 3a barras)",WST
398,186,1.1 - Ensaio de redução de MTT e análogos,2A  (Central panel),"Control vs. 10uM Abeta 1-42oligomérico, 24 h (1a e 4a barras)",WST
399,186,1.1 - Ensaio de redução de MTT e análogos,2A (Right panel),"Control vs. 0.1uM Abeta 1-42fibillar, 24 h (1a e 2a barras)",WST
400,186,1.1 - Ensaio de redução de MTT e análogos,2A (Right panel),"Control vs. 1uM Abeta 1-42fibillar, 24 h (1a e 3a barras)",WST
401,186,1.1 - Ensaio de redução de MTT e análogos,2A (Right panel),"Control vs. 10uM Abeta 1-42fibillar, 24 h (1a e 4a barras)",WST
402,187,1.1 - Ensaio de redução de MTT e análogos,7B,"Control vs. 5uM Abeta 1-42,Monomérico, 24 h (1a e 2a barras)",MTT
403,188,1.1 - Ensaio de redução de MTT e análogos,4,"Control vs. 5uM Abeta 1-42pre-aggregated, 48 h (1a e 2a barras)",MTS
404,188,3.1 - Níveis de espécies reativas de oxigênio,5A,"Control vs. 5uM Abeta 1-42pre-aggregated, 6 h (1a e 2a barras)","ROS levels were measured by flow cytometry using a 
fluorescent CellROX probe"
405,188,2.2 - Marcadores diretos de apoptose,5B,"Control vs. 5uM Abeta 1-42pre-aggregated, 24 h (1a e 2a barras)",Caspase-3/7 activity
406,188,2.2 - Marcadores diretos de apoptose,5C,"Control vs. 5uM Abeta 1-42pre-aggregated, 24 h (1a e 2a barras)", Annexin-FITC Apoptosis Detection Kit
407,189,1.1 - Ensaio de redução de MTT e análogos,1C,"Control (eixo da ordenada) vs. 0,01uM Abeta 1-42,oligomérico, 24 h ( (1o e 2o closed circles)","MTT (a confirmar as concentrações de abeta usadas jogando no app GsYs.. No artigo menciona de 0,01 a 10 uM.. "
408,189,1.1 - Ensaio de redução de MTT e análogos,1C,"Control (eixo da ordenada) vs. 0,05uM Abeta 1-42,oligomérico, 24 h ( (1o e 3o closed circles)","MTT (a confirmar as concentrações de abeta usadas jogando no app GsYs.. No artigo menciona de 0,01 a 10 uM.."
409,189,1.1 - Ensaio de redução de MTT e análogos,1C,"Control (eixo da ordenada) vs. 0,1uM Abeta 1-42,oligomérico, 24 h ( (1o e 4o closed circles)","MTT (a confirmar as concentrações de abeta usadas jogando no app GsYs.. No artigo menciona de 0,01 a 10 uM.."
410,189,1.1 - Ensaio de redução de MTT e análogos,1C,"Control (eixo da ordenada) vs. 0,3uM Abeta 1-42,oligomérico, 24 h ( (1o e 5o closed circles)","MTT (a confirmar as concentrações de abeta usadas jogando no app GsYs.. No artigo menciona de 0,01 a 10 uM.."
411,189,1.1 - Ensaio de redução de MTT e análogos,1C,"Control (eixo da ordenada) vs. 0,5uM Abeta 1-42,oligomérico, 24 h ( (1o e 6o closed circles)","MTT (a confirmar as concentrações de abeta usadas jogando no app GsYs.. No artigo menciona de 0,01 a 10 uM.."
412,189,1.1 - Ensaio de redução de MTT e análogos,1C,"Control (eixo da ordenada) vs. 1uM Abeta 1-42,oligomérico, 24 h ( (1o e 7o closed circles)","MTT (a confirmar as concentrações de abeta usadas jogando no app GsYs.. No artigo menciona de 0,01 a 10 uM.."
413,189,1.1 - Ensaio de redução de MTT e análogos,1C,"Control (eixo da ordenada) vs. 3uM Abeta 1-42,oligomérico, 24 h ( (1o e 8o closed circles)","MTT (a confirmar as concentrações de abeta usadas jogando no app GsYs.. No artigo menciona de 0,01 a 10 uM.."
414,189,1.1 - Ensaio de redução de MTT e análogos,1C,"Control (eixo da ordenada) vs. 5uM Abeta 1-42,oligomérico, 24 h ( (1o e 9o closed circles)","MTT (a confirmar as concentrações de abeta usadas jogando no app GsYs.. No artigo menciona de 0,01 a 10 uM.."
415,189,1.1 - Ensaio de redução de MTT e análogos,1C,"Control (eixo da ordenada) vs. 10uM Abeta 1-42,oligomérico, 24 h ( (1o e 10o closed circles)","MTT (a confirmar as concentrações de abeta usadas jogando no app GsYs.. No artigo menciona de 0,01 a 10 uM.."
416,189,1.1 - Ensaio de redução de MTT e análogos,2B,"Control vs. 0.3uM Abeta 1-42oligomeric, 24 h (1a e 2a barras)",MTT
417,189,1.1 - Ensaio de redução de MTT e análogos,2B,"Control vs. 0.5uM Abeta 1-42oligomeric, 24 h (1a e 4a barras)",MTT
418,189,1.1 - Ensaio de redução de MTT e análogos,2B,"Control vs. 1uM Abeta 1-42oligomeric, 24 h (1a e 6a barras)",MTT
419,189,1.1 - Ensaio de redução de MTT e análogos,2B,"Control vs. 5uM Abeta 1-42oligomeric, 24 h (1a e 8a barras)",MTT
420,189,1.1 - Ensaio de redução de MTT e análogos,2B,"Control vs. 10uM Abeta 1-42oligomeric, 24 h (1a e 10a barras)",MTT
421,189,1.1 - Ensaio de redução de MTT e análogos,2C,"Control vs. 5uM Abeta 1-42oligomeric, 24 h (1a e 2a barras)",MTT
422,189,1.1 - Ensaio de redução de MTT e análogos,3B,"Control vs. 5uM Abeta 1-42oligomeric, 24 h (1a e 4a barras)",MTT
